Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,93306,2012-10-22,0.0412121366,0.0842431966,0.0834440997,21,100
Market-Adjusted Model,93307,2012-10-22,-0.247761172,-0.225055312,-0.205529209,21,100
Market-Adjusted Model,93309,2012-10-22,-0.02305496,0.0215065797,0.0191770034,21,100
Market-Adjusted Model,93310,2012-10-22,-0.024390222,0.0419718001,0.0178417412,21,100
Market-Adjusted Model,93312,2012-10-22,-0.068190831,-0.025697226,-0.025958868,21,100
Market-Adjusted Model,93313,2012-10-22,-0.03267751,0.0498091869,0.009554453,21,100
Market-Adjusted Model,93314,2012-10-22,-0.056348135,-0.014680612,-0.014116172,21,100
Market-Adjusted Model,93315,2012-10-22,0.0386266759,0.0809605085,0.080858639,21,100
Market-Adjusted Model,93317,2012-10-22,-0.1996198,-0.165139425,-0.157387837,21,100
Market-Adjusted Model,93318,2012-10-22,-0.036628605,0.0085606526,0.0056033577,21,100
Market-Adjusted Model,93319,2012-10-22,0.0108024963,0.0546581383,0.0530344593,21,100
Market-Adjusted Model,93322,2012-10-22,-0.021134991,0.0217964468,0.0210969717,21,100
Market-Adjusted Model,93323,2012-10-22,0.1508248347,0.1908658523,0.1930567978,21,100
Market-Adjusted Model,93325,2012-10-22,0.0089280214,0.0514582384,0.0511599845,21,100
Market-Adjusted Model,93329,2012-10-22,-0.032858965,0.0095661698,0.0093729982,21,100
Market-Adjusted Model,93330,2012-10-22,-0.047717815,-0.004003397,-0.005485852,21,100
Market-Adjusted Model,93331,2012-10-22,0.0648584862,0.1064681693,0.1070904493,21,100
Market-Adjusted Model,93332,2012-10-22,-0.12934153,-0.089913471,-0.087109567,21,100
Market-Adjusted Model,93333,2012-10-22,-0.079034749,-0.035857458,-0.036802786,21,100
Market-Adjusted Model,93334,2012-10-22,-0.051904622,-0.006552515,-0.009672659,21,100
Market-Adjusted Model,93335,2012-10-22,0.0252176546,0.0700988939,0.0674496177,21,100
Market-Adjusted Model,93336,2012-10-22,-0.001681704,0.0453221584,0.0405502588,21,100
Market-Adjusted Model,93337,2012-10-22,-0.058673513,-0.015130474,-0.016441549,21,100
Market-Adjusted Model,93338,2012-10-22,0.025158876,0.0684076295,0.0673908391,21,100
Market-Adjusted Model,93339,2012-10-22,-0.068273124,-0.022001708,-0.026041161,21,100
Market-Adjusted Model,93340,2012-10-22,-0.036830347,0.0122121995,0.0054016163,21,100
Market-Adjusted Model,93341,2012-10-22,-0.228999657,-0.208112709,-0.186767694,21,100
Market-Adjusted Model,93342,2012-10-22,-0.009946116,0.0331924806,0.0322858467,21,100
Market-Adjusted Model,93343,2012-10-22,0.2693220321,0.2919586158,0.3115539952,21,100
Market-Adjusted Model,93344,2012-10-22,-0.101449264,-0.054921061,-0.059217301,21,100
Market-Adjusted Model,93345,2012-10-22,-0.231511192,-0.204154266,-0.189279229,21,100
Market-Adjusted Model,93346,2012-10-22,-0.51785712,-0.614152783,-0.475625157,21,100
Market-Adjusted Model,93347,2012-10-22,0.049558805,0.1230280801,0.0917907681,21,100
Market-Adjusted Model,93350,2012-10-22,-0.137755085,-0.055466186,-0.095523122,21,100
Market-Adjusted Model,93351,2012-10-22,-0.152542363,-0.055265206,-0.1103104,21,100
Market-Adjusted Model,93352,2012-10-22,-0.045343124,-0.002438499,-0.003111161,21,100
Market-Adjusted Model,93353,2012-10-22,0.2569266234,0.2926542756,0.2991585865,21,100
Market-Adjusted Model,93354,2012-10-22,-0.078014195,-0.031829109,-0.035782232,21,100
Market-Adjusted Model,93355,2012-10-22,-0.582278466,-0.656591187,-0.540046503,21,100
Market-Adjusted Model,93356,2012-10-22,-0.051036202,-0.003506523,-0.008804239,21,100
Market-Adjusted Model,93357,2012-10-22,-0.016140319,0.0269472308,0.0260916437,21,100
Market-Adjusted Model,93359,2012-10-22,-0.016732293,0.0272948008,0.0254996697,21,100
Market-Adjusted Model,93360,2012-10-22,-0.057941215,-0.014788663,-0.015709252,21,100
Market-Adjusted Model,93361,2012-10-22,-0.044657084,-0.002770672,-0.002425121,21,100
Market-Adjusted Model,93362,2012-10-22,-0.015492116,0.0279469096,0.026739847,21,100
Market-Adjusted Model,93363,2012-10-22,-0.03626718,0.0072925639,0.0059647835,21,100
Market-Adjusted Model,93364,2012-10-22,-0.046679642,-0.004355726,-0.004447679,21,100
Market-Adjusted Model,93365,2012-10-22,-0.061979332,-0.021012817,-0.019747369,21,100
Market-Adjusted Model,93366,2012-10-22,-0.061202131,-0.019724944,-0.018970168,21,100
Market-Adjusted Model,93367,2012-10-22,-0.017787049,0.0254523253,0.0244449144,21,100
Market-Adjusted Model,93368,2012-10-22,-0.010411494,0.0328915296,0.0318204694,21,100
Market-Adjusted Model,93369,2012-10-22,0.0682839388,0.1151617383,0.1105159019,21,100
Market-Adjusted Model,93370,2012-10-22,-0.019432917,0.0231601061,0.022799046,21,100
Market-Adjusted Model,93371,2012-10-22,1.208333309,1.0458224848,1.2505652721,21,100
Market-Adjusted Model,93372,2012-10-22,-0.058666672,-0.014866789,-0.016434709,21,100
Market-Adjusted Model,93373,2012-10-22,-0.009523865,0.0373313463,0.0327080983,21,100
Market-Adjusted Model,93374,2012-10-22,0.023472134,0.070335383,0.0657040971,21,100
Market-Adjusted Model,93376,2012-10-22,-0.04051038,0.0016263353,0.0017215828,21,100
Market-Adjusted Model,93377,2012-10-22,-0.007815037,0.0351871971,0.0344169266,21,100
Market-Adjusted Model,93378,2012-10-22,-0.016337104,0.0273106692,0.0258948591,21,100
Market-Adjusted Model,93379,2012-10-22,-0.062431513,-0.020438145,-0.02019955,21,100
Market-Adjusted Model,93380,2012-10-22,-0.030226729,0.0273488526,0.012005234,21,100
Market-Adjusted Model,93381,2012-10-22,-0.091346107,-0.048919381,-0.049114144,21,100
Market-Adjusted Model,93382,2012-10-22,-0.008100144,0.0451717045,0.0341318194,21,100
Market-Adjusted Model,93383,2012-10-22,-0.034960403,0.0078086515,0.0072715604,21,100
Market-Adjusted Model,93384,2012-10-22,-0.060011893,-0.014216525,-0.01777993,21,100
Market-Adjusted Model,93385,2012-10-22,-0.009427712,0.0330557985,0.0328042507,21,100
Market-Adjusted Model,93386,2012-10-22,0.0151390114,0.0575585824,0.0573709745,21,100
Market-Adjusted Model,93387,2012-10-22,-0.018276769,0.0296007252,0.0239551939,21,100
Market-Adjusted Model,93388,2012-10-22,-0.028324753,0.0146504782,0.0139072105,21,100
Market-Adjusted Model,93389,2012-10-22,-0.145714296,-0.027359916,-0.103482332,21,100
Market-Adjusted Model,93390,2012-10-22,-0.23050849,-0.165049808,-0.188276526,21,100
Market-Adjusted Model,93391,2012-10-22,-0.102040845,-0.050777302,-0.059808882,21,100
Market-Adjusted Model,93392,2012-10-22,-0.020092704,0.0239086707,0.0221392594,21,100
Market-Adjusted Model,93393,2012-10-22,-0.05827506,-0.012487025,-0.016043097,21,100
Market-Adjusted Model,93396,2012-10-22,0.1369863989,0.4291081665,0.179218362,21,100
Market-Adjusted Model,93397,2012-10-22,0.0772420823,0.1239620742,0.1194740454,21,100
Market-Adjusted Model,93398,2012-10-22,0.0623608491,0.1095512623,0.1045928122,21,100
Market-Adjusted Model,93399,2012-10-22,-0.120879154,-0.066234656,-0.078647191,21,100
Market-Adjusted Model,93400,2012-10-22,-0.066926115,-0.020786108,-0.024694152,21,100
Market-Adjusted Model,93401,2012-10-22,0.1855999754,0.2206234024,0.2278319385,21,100
Market-Adjusted Model,93402,2012-10-22,0.1032702466,0.1488023587,0.1455022097,21,100
Market-Adjusted Model,93404,2012-10-22,-0.177192944,-0.14755296,-0.134960981,21,100
Market-Adjusted Model,93406,2012-10-22,-0.008849546,0.037982626,0.0333824174,21,100
Market-Adjusted Model,93407,2012-10-22,0.0016561951,0.0439790319,0.0438881582,21,100
Market-Adjusted Model,93408,2012-10-22,0.0017380146,0.0440533703,0.0439699777,21,100
Market-Adjusted Model,93409,2012-10-22,0.0007298237,0.0430507101,0.0429617868,21,100
Market-Adjusted Model,93410,2012-10-22,0.0022998528,0.0446036734,0.0445318159,21,100
Market-Adjusted Model,93411,2012-10-22,0.0001423306,0.0424686102,0.0423742937,21,100
Market-Adjusted Model,93412,2012-10-22,0.0017094477,0.0440167582,0.0439414108,21,100
Market-Adjusted Model,93414,2012-10-22,-0.031806614,0.0109238159,0.0104253488,21,100
Market-Adjusted Model,93415,2012-10-22,-0.023180141,0.0193618652,0.0190518216,21,100
Market-Adjusted Model,93416,2012-10-22,0.0172510502,0.0598605852,0.0594830133,21,100
Market-Adjusted Model,93417,2012-10-22,0.0028452357,0.0457961283,0.0450771988,21,100
Market-Adjusted Model,93418,2012-10-22,-0.219804972,-0.191254821,-0.177573009,21,100
Market-Adjusted Model,93419,2012-10-22,0.0042328001,0.0477443736,0.0464647632,21,100
Market-Adjusted Model,93420,2012-10-22,-0.007575805,0.0394433245,0.0346561578,21,100
Market-Adjusted Model,93421,2012-10-22,-0.000240878,0.0421453741,0.0419910846,21,100
Market-Adjusted Model,93422,2012-10-22,-0.103252306,-0.061583307,-0.061020343,21,100
Market-Adjusted Model,93423,2012-10-22,-0.085109838,-0.039043524,-0.042877875,21,100
Market-Adjusted Model,93424,2012-10-22,-0.00062872,0.0433359307,0.0416032427,21,100
Market-Adjusted Model,93425,2012-10-22,-0.039757234,0.0041845762,0.002474729,21,100
Market-Adjusted Model,93426,2012-10-22,-0.127259598,-0.090692264,-0.085027635,21,100
Market-Adjusted Model,93427,2012-10-22,0.0758619969,0.1671827777,0.11809396,21,100
Market-Adjusted Model,93428,2012-10-22,-0.17065709,-0.11195146,-0.128425127,21,100
Market-Adjusted Model,93429,2012-10-22,0.0228955712,0.0662449421,0.0651275343,21,100
Market-Adjusted Model,93431,2012-10-22,0.0115606792,0.0593027048,0.0537926423,21,100
Market-Adjusted Model,93433,2012-10-22,0.3863636621,0.4707632904,0.4285956251,21,100
Market-Adjusted Model,93434,2012-10-22,0.1023621684,0.1476428033,0.1445941315,21,100
Market-Adjusted Model,93436,2012-10-22,0.0917273016,0.1380107665,0.1339592647,21,100
