,gvkey,linkprim,liid,linktype,lpermno,lpermco,linkdt,linkenddt
72423,040323,P,01,LC,22273.0,58916.0,2021-11-24,
72427,040325,P,02,LC,22759.0,59053.0,2022-02-04,2023-06-30
72431,040326,P,02,LC,22903.0,59137.0,2022-03-17,
72436,040327,P,02,LC,22742.0,59037.0,2022-02-01,
72441,040328,P,02,LC,22652.0,59075.0,2022-02-01,2023-09-29
72444,040329,P,02,LC,22878.0,59047.0,2022-02-07,
72448,040331,P,02,LC,23411.0,59372.0,2022-09-12,2023-08-17
72449,040331,P,02,LC,24161.0,59634.0,2023-08-18,
72453,040332,P,02,LC,22791.0,59096.0,2022-02-07,
72457,040333,P,03,LC,22937.0,59153.0,2022-03-14,2023-07-31
72461,040334,P,02,LC,22874.0,59041.0,2022-02-04,
72465,040335,P,02,LC,23028.0,59178.0,2022-04-07,2023-08-03
72466,040335,P,02,LC,24102.0,59627.0,2023-08-04,
72467,040336,P,01,LC,23193.0,59321.0,2022-06-08,
72470,040340,P,01,LC,22925.0,59237.0,2022-03-15,
72487,040353,P,01,LC,22237.0,58886.0,2021-12-01,
72491,040355,P,02,LC,22873.0,59040.0,2022-02-07,
72510,040363,P,02,LC,22881.0,59114.0,2022-03-07,
72514,040364,P,02,LC,22691.0,59108.0,2022-01-21,
72519,040369,P,02,LC,22902.0,59136.0,2022-03-03,
72523,040370,P,02,LC,22895.0,59128.0,2022-03-14,
72525,040372,P,02,LC,22674.0,59093.0,2022-01-24,
72538,040383,P,01,LC,22423.0,59022.0,2021-12-08,
72552,040399,P,01,LC,22311.0,58946.0,2021-12-06,
72556,040413,P,01,LC,87759.0,18404.0,2021-12-14,
72557,040414,P,01,LC,23258.0,59352.0,2022-08-15,
72561,040416,P,02,LC,22889.0,59121.0,2022-03-16,
72562,040417,P,01,LC,22426.0,59025.0,2021-12-30,
72571,040428,P,01,LC,22465.0,59031.0,2021-12-14,
72573,040430,P,01,LC,24576.0,59724.0,2023-11-08,
72583,040443,P,01,LC,22484.0,59034.0,2021-12-16,
72594,040460,P,01,LC,89029.0,41702.0,2021-12-20,
72597,040470,P,01,LC,22626.0,59116.0,2022-01-07,
72602,040473,P,02,LC,22945.0,59214.0,2022-03-28,2023-05-09
72603,040475,P,01,LC,22637.0,59123.0,2022-01-07,2023-02-28
72607,040481,P,02,LC,23013.0,59173.0,2022-04-01,2023-02-28
72611,040483,P,02,LC,22898.0,59129.0,2022-03-04,
72615,040485,P,02,LC,23049.0,59230.0,2022-04-20,
72619,040486,P,02,LC,22888.0,59167.0,2022-03-21,
72622,040492,P,01,LC,22798.0,59195.0,2022-02-16,
72627,040493,P,02,LC,23197.0,59299.0,2022-06-27,
72628,040494,P,01,LC,23233.0,59340.0,2022-07-29,
72632,040497,P,02,LC,22946.0,59154.0,2022-03-14,2023-12-06
72636,040498,P,02,LC,23024.0,59177.0,2022-04-08,
72637,040499,P,01,LC,23256.0,59350.0,2022-08-12,
72641,040500,P,02,LC,23053.0,59233.0,2022-04-22,2023-11-30
72642,040501,P,01,LC,23978.0,59581.0,2023-06-29,
72646,040502,P,02,LC,23118.0,59228.0,2022-05-04,
72654,040511,P,02,LC,23047.0,59190.0,2022-04-11,
72655,040512,P,01,LC,23789.0,59516.0,2023-03-29,
72659,040514,P,02,LC,22907.0,59183.0,2022-03-09,2023-12-08
72666,040519,P,02,LC,22803.0,59144.0,2022-03-01,2023-07-31
72676,040528,P,02,LC,23031.0,59179.0,2022-04-18,
72680,040532,P,01,LC,22620.0,59112.0,2022-01-27,
72681,040534,P,01,LC,22776.0,59180.0,2022-02-10,
72683,040535,P,01,LC,22618.0,59110.0,2022-01-13,
72684,040536,P,01,LC,23423.0,59401.0,2022-09-16,
72695,040545,P,02,LC,22794.0,59141.0,2022-02-28,
72703,040551,P,02,LC,22890.0,59126.0,2022-03-07,
72704,040552,P,01,LC,23257.0,59351.0,2022-08-12,
72708,040557,P,02,LC,22908.0,59187.0,2022-03-28,
72710,040560,P,01,LC,22977.0,59248.0,2022-04-13,
72714,040562,P,02,LC,22914.0,59193.0,2022-03-28,2023-05-31
72736,040582,P,01,LC,22709.0,59151.0,2022-01-13,
72740,040583,P,02,LC,22915.0,59142.0,2022-03-09,
72751,040593,P,02,LC,24012.0,59571.0,2023-06-28,
72764,040601,P,02,LC,22882.0,59162.0,2022-03-24,2023-08-06
72765,040601,P,02,LC,22882.0,59162.0,2023-08-25,
72767,040605,P,01,LC,23071.0,59281.0,2022-05-06,
72772,040606,P,02,LC,23048.0,59191.0,2022-04-04,
72773,040610,P,01,LC,22758.0,59163.0,2022-02-04,
72775,040614,P,01,LC,22623.0,59113.0,2022-02-02,
72798,040631,P,02,LC,23059.0,59235.0,2022-04-22,
72802,040636,P,04,LC,23352.0,59244.0,2022-09-15,
72804,040645,P,01,LC,23415.0,59399.0,2022-09-30,
72809,040647,P,02,LC,23021.0,59176.0,2022-04-18,2023-08-27
72810,040650,P,01,LC,23628.0,59463.0,2022-12-14,
72811,040651,P,01,LC,23729.0,59496.0,2023-02-09,
72814,040658,P,01,LC,23431.0,59408.0,2022-09-09,
72816,040660,P,01,LC,23008.0,59255.0,2022-04-22,
72823,040672,P,01,LC,22667.0,59135.0,2022-01-27,
72826,040675,P,01,LC,22730.0,59155.0,2022-01-27,
72830,040679,P,01,LC,23255.0,59347.0,2022-08-12,
72834,040680,P,02,LC,23055.0,59234.0,2022-04-22,2023-06-05
72838,040683,C,02,LC,22968.0,59216.0,2022-03-25,
72844,040689,P,02,LC,23040.0,59225.0,2022-04-14,
72852,040702,P,01,LC,22906.0,59226.0,2022-03-25,
72853,040703,P,01,LC,22885.0,59219.0,2022-03-15,
72860,040709,P,02,LC,23247.0,59297.0,2022-07-06,2023-08-27
72861,040709,P,02,LC,24163.0,59636.0,2023-08-28,
72871,040723,P,01,LC,22765.0,59165.0,2022-02-07,
72885,040738,P,02,LC,23016.0,59175.0,2022-04-01,
72896,040754,P,01,LC,22858.0,59215.0,2022-02-11,
72899,040758,P,01,LC,22757.0,59161.0,2022-03-01,
72921,040777,P,02,LC,23189.0,59293.0,2022-06-30,
72922,040781,P,01,LC,22911.0,59231.0,2022-03-31,
72923,040783,P,01,LC,23430.0,59407.0,2022-09-13,
72925,040784,P,01,LC,23319.0,59373.0,2022-08-26,
72927,040791,P,01,LC,22834.0,59211.0,2022-02-24,
72955,040822,P,02,LC,23108.0,59262.0,2022-06-01,
72963,040829,P,01,LC,23128.0,59302.0,2022-05-17,
72968,040833,P,01,LC,22886.0,59220.0,2022-03-25,
72988,040849,P,01,LC,23062.0,59275.0,2022-04-01,
72992,040850,P,02,LC,23052.0,59232.0,2022-04-29,
72996,040854,P,02,LC,23200.0,59276.0,2022-06-27,
72997,040855,P,01,LC,23223.0,59335.0,2022-07-28,
72998,040856,P,01,LC,23037.0,59267.0,2022-04-22,
73015,041050,P,01,LC,22879.0,59217.0,2022-04-01,
73016,041051,P,01,LC,23251.0,59345.0,2022-07-21,
73020,041052,P,01,LC,23170.0,59256.0,2022-06-03,
73021,041053,P,01,LC,23056.0,59272.0,2022-04-14,
73026,041056,P,02,LC,23726.0,59474.0,2023-03-01,
73028,041059,P,01,LC,22880.0,59218.0,2022-04-05,
73039,041076,P,01,LC,25452.0,5195.0,2022-03-29,
73045,041081,P,02,LC,23100.0,59285.0,2022-05-31,
73047,041082,P,01,LC,23711.0,59483.0,2023-02-22,
73048,041083,P,01,LC,23065.0,59279.0,2022-05-17,
73050,041084,P,01,LC,23340.0,59380.0,2022-09-15,
73070,041103,P,02,LC,23176.0,59259.0,2022-06-23,
73075,041105,P,01,LC,24489.0,59703.0,2023-10-10,
73078,041111,P,01,LC,22995.0,59251.0,2022-04-05,
73083,041117,P,02,LC,23177.0,59260.0,2022-06-02,
73084,041118,P,01,LC,23032.0,59265.0,2022-04-29,
73092,041127,P,01,LC,23268.0,59358.0,2022-08-26,
73095,041130,P,03,LC,23259.0,59308.0,2022-08-01,
73096,041132,P,01,LC,23216.0,59332.0,2022-07-28,
73100,041133,P,02,LC,23264.0,59313.0,2022-08-08,
73114,041153,P,01,LC,24484.0,59699.0,2023-10-10,
73118,041158,P,02,LC,23183.0,59291.0,2022-06-16,
73131,041174,P,02,LC,23232.0,59294.0,2022-07-01,
73132,041176,P,01,LC,23306.0,59368.0,2022-09-01,
73146,041202,P,02,LC,23620.0,59413.0,2022-12-23,
73147,041204,P,01,LC,23321.0,59375.0,2022-08-05,
73159,041220,P,01,LC,23912.0,59567.0,2023-05-16,
73161,041225,P,01,LC,23117.0,59296.0,2022-05-06,
73163,041227,P,01,LC,23101.0,59286.0,2022-05-13,
73169,041234,P,01,LC,23127.0,59301.0,2022-06-30,
73174,041238,P,02,LC,23779.0,59486.0,2023-03-17,
73175,041241,P,01,LC,23110.0,59292.0,2022-05-11,
73189,041270,P,01,LC,23185.0,59315.0,2022-06-15,
73199,041278,P,02,LC,23327.0,59324.0,2022-08-15,
73213,041293,P,01,LC,23147.0,59306.0,2022-06-28,
73216,041294,P,02,LC,23451.0,59412.0,2022-10-19,
73220,041295,P,02,LC,23794.0,59497.0,2023-03-14,
73222,041300,C,01,LC,23102.0,59287.0,2022-05-31,2022-05-31
73223,041300,P,01,LC,23102.0,59287.0,2022-06-01,
73228,041309,P,01,LC,23272.0,59362.0,2022-08-31,
73234,041313,P,02,LC,23512.0,59403.0,2022-11-25,
73247,041324,P,90,LC,24083.0,59614.0,2023-07-25,
73251,041328,P,90,LC,23234.0,59341.0,2022-07-12,
73261,041349,P,01,LC,23727.0,59495.0,2023-02-06,
73262,041350,P,01,LC,23329.0,59379.0,2022-08-23,
73282,041366,P,01,LC,23129.0,59303.0,2022-07-01,
73292,041374,P,01,LC,23201.0,59327.0,2022-07-06,
73311,041389,P,02,LC,23885.0,59530.0,2023-05-15,
73328,041411,P,01,LC,23313.0,59369.0,2022-08-03,
73334,041416,P,01,LC,23224.0,59336.0,2022-08-02,
73337,041420,P,01,LC,23381.0,59391.0,2022-10-07,
73344,041424,P,03,LC,23418.0,59377.0,2022-09-26,2023-12-10
73345,041424,P,03,LC,24665.0,59751.0,2023-12-11,
73346,041426,P,01,LC,23266.0,59356.0,2022-08-11,
73351,041448,P,01,LC,23625.0,59461.0,2022-12-20,
73355,041449,P,02,LC,23511.0,59398.0,2022-11-10,
73359,041451,P,03,LC,23782.0,59488.0,2023-03-24,
73371,041467,P,03,LC,23425.0,59378.0,2022-09-26,
73372,041468,P,01,LC,23271.0,59361.0,2022-08-30,
73374,041474,P,01,LC,24098.0,59623.0,2023-08-15,
73393,041498,P,01,LC,23717.0,59487.0,2023-02-28,
73396,041507,P,01,LC,23316.0,59371.0,2022-08-18,
73406,041522,P,01,LC,23428.0,59406.0,2022-09-15,
73414,041538,P,01,LC,23670.0,59473.0,2023-01-26,
73416,041539,P,01,LC,23343.0,59381.0,2022-10-03,
73424,041545,P,01,LC,23715.0,59484.0,2023-02-03,
73425,041548,P,90,LC,23791.0,59518.0,2023-03-16,
73459,041569,P,01,LC,24075.0,59609.0,2023-07-27,
73522,041615,P,01,LC,23432.0,59409.0,2022-10-20,
73523,041616,P,01,LC,23669.0,59472.0,2023-01-20,
73531,041621,P,01,LC,23397.0,59395.0,2022-09-27,
73534,041622,P,01,LC,23395.0,59393.0,2022-10-04,
73537,041623,P,01,LC,23345.0,59384.0,2022-10-06,
73542,041627,P,01,LC,23873.0,59556.0,2023-04-20,
73558,041634,P,03,LC,23507.0,59385.0,2022-11-21,
73562,041636,P,01,LC,23883.0,59563.0,2023-05-17,
73563,041640,P,01,LC,23439.0,59414.0,2022-10-26,
73565,041641,P,01,LC,23853.0,59542.0,2023-04-05,
73582,041662,P,01,LC,24162.0,59635.0,2023-08-08,
73597,041684,P,01,LC,23510.0,59436.0,2022-11-15,
73599,041685,P,01,LC,23731.0,59499.0,2023-02-15,
73600,041686,P,01,LC,23513.0,59437.0,2022-11-10,
73601,041687,P,01,LC,24072.0,59605.0,2023-07-25,
73603,041688,P,01,LC,23622.0,59459.0,2022-12-09,
73626,041716,P,01,LC,23433.0,59410.0,2022-11-01,
73630,041722,P,01,LC,23460.0,59421.0,2022-10-27,
73642,041733,P,01,LC,23849.0,59538.0,2023-04-18,
73668,041768,P,01,LC,23509.0,59435.0,2022-11-10,
73672,041769,P,02,LC,23677.0,59443.0,2023-01-11,
73678,041778,P,01,LC,23508.0,59434.0,2022-11-14,
73682,041782,P,01,LC,23679.0,59478.0,2023-01-13,
73693,041797,P,01,LC,23653.0,59466.0,2023-01-27,
73711,041817,P,01,LC,23569.0,59445.0,2022-12-12,
73715,041818,P,01,LC,23570.0,59446.0,2023-01-04,
73720,041824,P,90,LC,23806.0,59529.0,2023-03-31,
73730,041835,P,01,LC,23568.0,59444.0,2022-12-15,
73750,041856,P,02,LC,23662.0,59454.0,2023-01-25,
73768,041878,P,01,LC,23615.0,59456.0,2022-12-29,
73771,041884,P,01,LC,23673.0,59475.0,2023-01-13,
73772,041885,P,01,LC,24271.0,59661.0,2023-09-21,
73776,041886,P,02,LC,23661.0,59453.0,2023-01-19,
73778,041892,P,90,LC,24069.0,59604.0,2023-07-25,
73781,041896,P,01,LC,24516.0,59717.0,2023-11-01,
73783,041897,P,01,LC,23876.0,59559.0,2023-05-04,
73784,041898,P,90,LC,24270.0,59660.0,2023-09-27,
73785,041900,P,01,LC,23802.0,59525.0,2023-03-21,
73786,041901,P,01,LC,23630.0,59464.0,2023-01-17,
73799,041916,P,01,LC,23730.0,59498.0,2023-02-10,
73800,041918,P,01,LC,23868.0,59551.0,2023-04-18,
73815,041936,P,01,LC,23716.0,59485.0,2023-02-14,
73817,041937,P,90,LC,23678.0,59477.0,2023-01-25,
73827,041948,P,01,LC,23664.0,59470.0,2023-01-27,
73831,041953,P,01,LC,24087.0,59616.0,2023-08-09,
73835,041957,P,01,LC,23860.0,59547.0,2023-04-04,
73837,041958,P,01,LC,24093.0,59620.0,2023-08-01,
73857,041979,P,90,LC,23723.0,59492.0,2023-02-03,
73860,041981,P,01,LC,23738.0,59502.0,2023-03-09,
73869,041995,P,90,LC,23725.0,59494.0,2023-02-09,
73870,041996,P,01,LC,23681.0,59479.0,2023-02-09,
73874,041998,P,02,LC,23866.0,59500.0,2023-04-03,
73886,042012,P,01,LC,23870.0,59553.0,2023-04-20,
73888,042013,P,90,LC,23775.0,59509.0,2023-03-09,
73889,042022,P,01,LC,23857.0,59545.0,2023-04-12,
73890,042023,P,01,LC,23804.0,59527.0,2023-03-31,
73894,042024,P,02,LC,23996.0,59570.0,2023-06-26,
73899,042027,P,01,LC,23734.0,59501.0,2023-03-08,
73901,042031,P,01,LC,23858.0,59546.0,2023-04-14,
73905,042032,P,02,LC,23846.0,59482.0,2023-04-28,
73907,042033,P,01,LC,23877.0,59560.0,2023-05-26,
73916,042043,P,01,LC,24487.0,59639.0,2023-10-09,
73919,042046,P,01,LC,23852.0,59541.0,2023-04-03,
73935,042063,P,01,LC,23863.0,59549.0,2023-04-04,
73964,042219,P,02,LC,23881.0,59514.0,2023-05-12,
73966,042220,P,01,LC,23795.0,59521.0,2023-03-21,
73976,042231,P,02,LC,24269.0,59606.0,2023-09-15,
73986,042241,P,01,LC,23777.0,59511.0,2023-03-23,
73990,042242,P,02,LC,23937.0,59523.0,2023-05-19,
73992,042243,P,01,LC,23742.0,59503.0,2023-03-31,
73996,042262,P,01,LC,23936.0,59573.0,2023-05-24,
74007,042284,P,01,LC,20204.0,20531.0,2023-04-04,
74028,042314,P,02,LC,24071.0,59572.0,2023-07-17,
74033,042332,P,01,LC,23872.0,59555.0,2023-04-13,
74041,042339,P,02,LC,23993.0,59540.0,2023-06-12,
74047,042847,P,01,LC,23869.0,59552.0,2023-04-28,
74049,042848,P,01,LC,23871.0,59554.0,2023-04-20,
74053,042855,P,01,LC,23861.0,59548.0,2023-04-21,
74054,042856,P,01,LC,23970.0,59580.0,2023-06-29,
74068,042890,P,01,LC,24079.0,59612.0,2023-07-12,
74069,042891,P,01,LC,24092.0,59619.0,2023-08-01,
74071,042892,P,01,LC,23874.0,59557.0,2023-05-05,
74073,042895,P,01,LC,24287.0,59668.0,2023-09-07,
74081,042910,P,01,LC,24288.0,59669.0,2023-09-29,
74083,042911,P,01,LC,24494.0,59707.0,2023-10-19,
74084,042912,P,01,LC,23994.0,59583.0,2023-06-29,
74111,042945,P,01,LC,23880.0,59561.0,2023-05-18,
74118,042950,P,01,LC,23875.0,59558.0,2023-06-01,
74136,042970,P,01,LC,24070.0,59590.0,2023-07-21,
74138,042971,P,01,LC,24486.0,59701.0,2023-10-05,
74147,042984,P,01,LC,23951.0,59579.0,2023-06-16,
74149,042987,P,01,LC,23998.0,59586.0,2023-06-16,
74151,042988,P,01,LC,24285.0,59666.0,2023-09-13,
74177,043008,P,01,LC,23999.0,59588.0,2023-06-22,
74179,043009,P,01,LC,24286.0,59667.0,2023-09-20,
74197,043023,P,01,LC,23941.0,59576.0,2023-06-15,
74200,043026,P,01,LC,23942.0,59577.0,2023-07-03,
74210,043038,P,01,LC,24517.0,59718.0,2023-11-17,
74243,043057,P,01,LC,23944.0,59578.0,2023-07-05,
74247,043058,P,02,LC,24160.0,59587.0,2023-08-21,
74248,043059,P,01,LC,24009.0,59591.0,2023-06-28,
74272,043082,P,90,LC,24116.0,59630.0,2023-08-01,
74274,043083,P,01,LC,24653.0,59744.0,2023-12-01,
74276,043085,P,01,LC,24077.0,59610.0,2023-07-06,
74278,043088,P,01,LC,24261.0,59658.0,2023-09-19,
74280,043091,P,01,LC,24064.0,59600.0,2023-07-14,
74284,043092,P,02,LC,24246.0,59597.0,2023-09-15,
74292,043099,P,01,LC,24099.0,59624.0,2023-08-15,
74293,043100,P,01,LC,24051.0,59595.0,2023-07-27,
74297,043106,P,01,LC,24074.0,59608.0,2023-07-19,
74299,043107,P,90,LC,24290.0,59670.0,2023-09-22,
74303,043108,P,02,LC,24496.0,59705.0,2023-11-27,
74308,043113,P,01,LC,24063.0,59599.0,2023-07-31,
74316,043116,P,02,LC,24159.0,59602.0,2023-08-17,
74320,043120,P,01,LC,24478.0,59697.0,2023-10-09,
74328,043128,P,01,LC,24095.0,59622.0,2023-08-10,
74332,043134,P,01,LC,24435.0,59685.0,2023-10-19,
74334,043137,P,01,LC,24080.0,59613.0,2023-07-21,
74338,043140,P,01,LC,24466.0,59691.0,2023-10-31,
74345,043152,P,01,LC,24471.0,59693.0,2023-10-20,
74350,043159,P,01,LC,24656.0,59746.0,2023-12-14,
74369,043186,P,01,LC,24094.0,59621.0,2023-08-03,
74373,043188,P,02,LC,24085.0,54311.0,2023-08-04,
74374,043190,P,01,LC,24511.0,59714.0,2023-11-17,
74375,043191,P,01,LC,24114.0,59628.0,2023-08-30,
74378,043195,P,90,LC,24278.0,59663.0,2023-09-12,
74380,043197,P,01,LC,24174.0,59644.0,2023-10-02,
74382,043198,P,01,LC,24296.0,59672.0,2023-10-17,
74393,043210,P,01,LC,24658.0,59749.0,2023-12-28,
74395,043211,P,01,LC,24465.0,59690.0,2023-10-23,
74399,043220,P,01,LC,24291.0,59671.0,2023-09-28,
74402,043222,P,01,LC,24477.0,59696.0,2023-10-10,
74411,043234,P,02,LC,24589.0,59704.0,2023-11-30,
74413,043236,P,01,LC,24175.0,59645.0,2023-10-02,
74444,043278,P,01,LC,24657.0,59748.0,2023-12-19,
74445,043279,P,01,LC,24507.0,59710.0,2023-11-14,
74454,043284,P,01,LC,24279.0,59664.0,2023-09-08,
74456,043285,P,90,LC,24252.0,16058.0,2023-09-14,
74461,043287,P,01,LC,24275.0,59662.0,2023-09-15,
74463,043288,P,01,LC,24171.0,59641.0,2023-09-20,
74465,043289,P,01,LC,24283.0,59665.0,2023-09-15,
74516,043316,P,01,LC,24258.0,59656.0,2023-09-19,
74584,043360,P,01,LC,24173.0,59643.0,2023-10-02,
74613,043382,P,90,LC,24251.0,59655.0,2023-09-29,
74615,043385,P,01,LC,24508.0,59711.0,2023-11-03,
74616,043386,P,01,LC,24514.0,59715.0,2023-11-21,
74634,043404,P,01,LC,24422.0,59683.0,2023-10-04,
74645,043415,P,01,LC,24463.0,59688.0,2023-10-11,
74658,043435,P,01,LC,24510.0,59713.0,2023-11-14,
74660,043439,P,01,LC,24584.0,59732.0,2023-11-30,
74706,043507,P,01,LC,24423.0,59684.0,2023-10-25,
74719,043521,P,01,LC,24298.0,59673.0,2023-11-02,
74746,043551,P,01,LC,24495.0,59709.0,2023-11-16,
74750,043555,P,01,LC,24509.0,59712.0,2023-11-10,
74756,043561,P,02,LC,24649.0,59725.0,2023-12-04,
74772,043585,P,01,LC,24592.0,59733.0,2023-11-10,
74807,043645,P,90,LC,24631.0,59738.0,2023-12-15,
74813,043651,P,01,LC,24515.0,59716.0,2023-12-01,
74858,043719,P,02,LC,24639.0,59743.0,2023-12-29,
75444,061140,P,01,LC,82156.0,13915.0,2020-05-20,
75835,061409,C,02,LC,22928.0,30963.0,2022-03-30,
76354,061709,P,01,LC,82745.0,14221.0,2020-11-17,
76972,062213,P,01,LC,91910.0,52001.0,2020-11-19,
77811,062819,P,01,LC,83577.0,14456.0,2022-06-14,
78326,063135,P,01,LC,92716.0,53043.0,2021-02-01,
78688,063446,P,01,LC,83840.0,14880.0,2022-08-09,
79425,063904,P,90,LC,19287.0,31972.0,2020-03-05,
79996,064229,P,01,LC,19396.0,57086.0,2020-05-06,
80658,064717,P,01,LC,20149.0,57566.0,2020-11-12,
81392,065162,C,01,LC,23416.0,59400.0,2022-09-14,
81483,065228,C,01,LC,77679.0,11576.0,2023-03-01,
82766,066042,P,01,LC,22289.0,58928.0,2021-11-05,
82972,066246,P,01,LC,22953.0,59241.0,2022-03-11,
83261,066453,P,01,LC,19231.0,57021.0,2020-02-07,
83629,066871,P,01,LC,20153.0,57447.0,2021-07-15,
83673,100091,C,90,LC,23486.0,59427.0,2022-10-12,
83854,100644,P,01,LC,20745.0,58054.0,2021-03-08,
83880,100712,C,90,LC,23169.0,59307.0,2022-06-02,
84020,101276,P,01,LC,14987.0,55064.0,2021-01-19,
84794,105811,P,01,LC,21724.0,58571.0,2021-07-01,
84853,105892,C,01,LC,19162.0,56986.0,2020-01-08,
84935,106003,P,01,LC,21074.0,58210.0,2021-04-19,
85043,106100,P,01,LC,20288.0,57621.0,2020-12-09,
85139,106233,P,01,LC,21942.0,58734.0,2021-09-01,
85686,106965,C,01,LC,22598.0,59101.0,2021-12-16,
85839,107150,P,01,LC,23796.0,59522.0,2023-03-21,
86024,107393,C,01,LC,23657.0,59467.0,2023-01-10,
86243,107644,P,01,LC,22302.0,58943.0,2021-11-03,
86670,108265,C,01,LC,22399.0,59009.0,2021-11-01,
86716,108319,P,04,LC,92571.0,52960.0,2023-08-03,
86742,108345,P,01,LC,22952.0,59240.0,2022-03-10,
87226,109186,P,01,LC,85953.0,34728.0,2022-01-25,
87787,111629,P,01,LC,87404.0,17399.0,2020-07-08,
88787,115960,P,01,LC,20660.0,58010.0,2021-04-05,
88936,116675,C,01,LC,21861.0,58670.0,2021-08-05,
89250,118183,P,01,LC,13038.0,53899.0,2021-05-25,
89408,118941,P,01,LC,21323.0,58303.0,2021-05-28,
90661,123998,P,01,LC,19198.0,57005.0,2020-01-23,
90715,124199,P,01,LC,21676.0,58527.0,2021-07-13,
92220,133364,P,01,LC,19943.0,57420.0,2020-10-28,2023-07-31
92308,133767,P,03,LC,21594.0,58499.0,2021-07-01,
92560,135484,P,04,LC,21297.0,58293.0,2021-05-04,
92649,136265,P,01,LC,89482.0,43449.0,2023-12-01,
92907,137441,P,01,LC,21344.0,58314.0,2021-05-28,
93010,137861,P,01,LC,20097.0,57390.0,2021-08-16,
93441,140023,P,01,LC,89169.0,40199.0,2020-05-01,
93530,140172,C,01,LC,20462.0,57792.0,2021-01-15,
93843,140756,C,90,LC,88660.0,40142.0,2022-12-01,2022-12-05
93977,141099,C,01,LC,24068.0,59603.0,2023-07-06,
94291,141887,P,01,LC,19494.0,57134.0,2020-06-18,
94879,143710,P,01,LC,88987.0,41577.0,2021-02-22,2023-07-21
95868,146738,P,01,LC,89986.0,44803.0,2022-04-13,
97093,150764,P,01,LC,19226.0,57016.0,2020-02-13,
97980,155393,C,01,LC,89901.0,44613.0,2020-09-01,2020-09-01
97981,155393,P,05,LC,89901.0,44613.0,2020-09-02,2022-07-29
98090,155894,P,01,LC,21950.0,58738.0,2021-09-02,
98099,155913,P,01,LC,21867.0,58675.0,2021-08-10,
99394,160779,P,01,LC,20913.0,58178.0,2021-04-15,
100046,162307,P,01,LC,23882.0,59562.0,2023-05-11,
100305,162643,P,01,LC,21754.0,58590.0,2021-07-15,
100384,162759,P,01,LC,24091.0,59618.0,2023-08-01,
100608,163058,C,01,LC,21885.0,58688.0,2021-08-12,
100660,163118,P,03,LC,19403.0,46685.0,2020-06-03,
100936,163850,P,01,LC,22578.0,59091.0,2021-12-09,
101140,164053,P,01,LC,19648.0,57251.0,2020-08-07,
101222,164146,P,01,LC,21736.0,58578.0,2021-07-29,
101342,164296,P,01,LC,22976.0,59247.0,2022-04-11,
101870,165266,C,01,LC,23244.0,59344.0,2022-07-08,
101887,165286,P,01,LC,22627.0,59117.0,2022-01-05,
102275,165750,C,01,LC,22783.0,59185.0,2022-02-10,
102544,166218,C,01,LC,21228.0,58262.0,2021-05-20,
102659,166430,P,01,LC,23375.0,59388.0,2022-09-16,
102704,166460,P,01,LC,91428.0,50968.0,2022-08-24,
102893,166740,P,01,LC,23783.0,59512.0,2023-03-23,
103020,170430,P,01,LC,23426.0,59404.0,2022-09-27,
103064,170535,P,01,LC,22634.0,59120.0,2022-01-20,
103224,170756,P,01,LC,23372.0,59387.0,2022-09-09,
103700,174169,P,10,LC,91283.0,50735.0,2020-02-20,
104120,175083,P,01,LC,21746.0,50976.0,2021-07-13,
104150,175121,P,01,LC,20427.0,57735.0,2021-01-13,
104418,175457,C,01,LC,21272.0,58282.0,2021-05-05,
104487,175505,P,01,LC,20437.0,57757.0,2021-01-12,
104787,175908,P,01,LC,21116.0,58229.0,2021-04-12,
104915,176064,P,01,LC,23014.0,59261.0,2022-04-12,
106169,177405,C,02,LC,17366.0,56276.0,2020-06-01,
106214,177426,P,01,LC,22909.0,59229.0,2022-03-14,
106873,178118,P,01,LC,22793.0,59192.0,2022-02-15,
106904,178157,P,01,LC,13878.0,54378.0,2020-11-04,
106976,178291,P,01,LC,20154.0,57569.0,2020-11-25,
107065,178413,P,01,LC,24263.0,59659.0,2023-09-18,
107149,178518,P,02,LC,22348.0,58988.0,2021-11-19,
107282,178644,P,01,LC,23884.0,59564.0,2023-05-05,
107500,178847,P,01,LC,16393.0,55755.0,2021-06-16,
107540,178874,C,01,LC,20241.0,57602.0,2020-12-22,
107552,178882,P,01,LC,23033.0,59266.0,2022-04-01,
107610,178923,P,01,LC,19310.0,57050.0,2020-03-20,
108082,179363,C,01,LC,21285.0,58287.0,2021-05-14,
108156,179454,P,01,LC,78690.0,26126.0,2022-05-05,
108212,179507,P,01,LC,19249.0,57027.0,2020-02-13,
108483,179865,P,01,LC,20887.0,58165.0,2021-03-25,
108594,180081,P,01,LC,19453.0,57106.0,2020-06-29,
108636,180146,P,01,LC,19997.0,57471.0,2020-10-02,
108719,180250,P,01,LC,20150.0,57567.0,2020-11-13,
108772,180345,P,01,LC,19315.0,57055.0,2020-03-23,
108809,180401,P,01,LC,24482.0,59698.0,2023-10-11,
109275,182172,P,01,LC,22899.0,59224.0,2022-03-17,
109355,182501,P,01,LC,23260.0,59353.0,2022-08-09,
109501,182902,P,01,LC,22537.0,59064.0,2021-12-03,
109549,182986,C,01,LC,23803.0,59526.0,2023-03-15,
109775,183269,P,01,LC,22804.0,59199.0,2022-02-14,
