Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,10781,10/22/2012,0.021739127,0.076594049,0.06397109,21,100
Market-Adjusted Model,10812,10/22/2012,0.014396433,0.058360101,0.056628396,21,100
Market-Adjusted Model,10838,10/22/2012,-0.392156828,-0.420786199,-0.349924864,21,100
Market-Adjusted Model,10853,10/22/2012,0.025989401,0.069422084,0.068221364,21,100
Market-Adjusted Model,10860,10/22/2012,-0.182247428,-0.154460544,-0.140015465,21,99
Market-Adjusted Model,10866,10/22/2012,-0.014953201,0.030881561,0.027278762,21,100
Market-Adjusted Model,10874,10/22/2012,0.057611392,0.10936931,0.099843355,21,100
Market-Adjusted Model,10886,10/22/2012,0.054200554,0.124381623,0.096432517,21,100
Market-Adjusted Model,10890,10/22/2012,-0.243589723,-0.219458591,-0.20135776,21,100
Market-Adjusted Model,10892,10/22/2012,0.028101867,0.072151541,0.07033383,21,100
Market-Adjusted Model,10901,10/22/2012,-0.016857358,0.029858837,0.025374605,21,100
Market-Adjusted Model,10909,10/22/2012,0.013752735,0.066454298,0.055984698,21,100
Market-Adjusted Model,10913,10/22/2012,0.162215661,0.207755073,0.204447624,21,100
Market-Adjusted Model,10932,10/22/2012,-0.115504728,-0.076714743,-0.073272764,21,100
Market-Adjusted Model,10933,10/22/2012,0.041102422,0.084619699,0.083334385,21,100
Market-Adjusted Model,10942,10/22/2012,-0.008863392,0.036122465,0.033368571,21,100
Market-Adjusted Model,10952,10/22/2012,-0.061261321,-0.01873359,-0.019029358,21,100
Market-Adjusted Model,11003,10/22/2012,0.014142276,0.058905721,0.05637424,21,100
Market-Adjusted Model,11006,10/22/2012,-0.097507103,-0.057345566,-0.055275139,21,100
Market-Adjusted Model,11018,10/22/2012,-0.05133929,-0.007632807,-0.009107326,21,100
Market-Adjusted Model,11043,10/22/2012,-0.081124519,-0.038258856,-0.038892556,21,100
Market-Adjusted Model,11056,10/22/2012,-0.084081475,-0.042156345,-0.041849512,21,100
Market-Adjusted Model,11061,10/22/2012,0.218499638,0.261591933,0.260731601,21,100
Market-Adjusted Model,11077,10/22/2012,-0.078806621,-0.036240013,-0.036574658,21,100
Market-Adjusted Model,11081,10/22/2012,-0.049689393,-0.005286763,-0.00745743,21,100
Market-Adjusted Model,11131,10/22/2012,0.060937476,0.108164804,0.103169439,21,100
Market-Adjusted Model,11144,10/22/2012,-0.118825875,-0.079051623,-0.076593912,21,100
Market-Adjusted Model,11154,10/22/2012,-0.041802694,0.004338174,0.000429269,21,100
Market-Adjusted Model,11157,10/22/2012,-0.115942056,-0.062536617,-0.073710093,21,100
Market-Adjusted Model,11174,10/22/2012,-0.073660697,-0.032100214,-0.031428734,21,100
Market-Adjusted Model,11182,10/22/2012,-0.218085155,-0.179229427,-0.175853191,21,100
Market-Adjusted Model,11203,10/22/2012,-0.007546029,0.03542984,0.034685934,21,100
Market-Adjusted Model,11208,10/22/2012,0.078124951,0.124651216,0.120356914,21,100
Market-Adjusted Model,11246,10/22/2012,-0.04225346,0.002508036,-0.000021497,21,100
Market-Adjusted Model,11264,10/22/2012,-0.096861773,-0.055400623,-0.05462981,21,100
Market-Adjusted Model,11267,10/22/2012,-0.053813172,-0.009206078,-0.011581209,21,100
Market-Adjusted Model,11285,10/22/2012,-0.147668397,-0.111806771,-0.105436434,21,100
Market-Adjusted Model,11292,10/22/2012,-0.045976974,0.017226277,-0.003745011,21,100
Market-Adjusted Model,11293,10/22/2012,-0.007508206,0.037239719,0.034723757,21,100
Market-Adjusted Model,11308,10/22/2012,-0.04821152,-0.00633085,-0.005979557,21,100
Market-Adjusted Model,11343,10/22/2012,0.027105116,0.070762582,0.069337079,21,100
Market-Adjusted Model,11348,10/22/2012,-0.058780566,-0.014710305,-0.016548603,21,100
Market-Adjusted Model,11361,10/22/2012,0.060793419,0.103665681,0.103025382,21,100
Market-Adjusted Model,11363,10/22/2012,-0.061170216,-0.019015706,-0.018938253,21,100
Market-Adjusted Model,11368,10/22/2012,-0.030892393,0.013251731,0.01133957,21,100
Market-Adjusted Model,11369,10/22/2012,-0.069075018,-0.027093512,-0.026843055,21,100
Market-Adjusted Model,11370,10/22/2012,0.080994327,0.125370941,0.12322629,21,100
Market-Adjusted Model,11378,10/22/2012,-0.131805163,-0.09225757,-0.0895732,21,100
Market-Adjusted Model,11379,10/22/2012,-0.206278048,-0.18297,-0.164046085,21,100
Market-Adjusted Model,11382,10/22/2012,-0.03849764,0.005259878,0.003734323,21,100
Market-Adjusted Model,11394,10/22/2012,-0.123711341,-0.049745079,-0.081479378,21,100
Market-Adjusted Model,11397,10/22/2012,-0.036925449,0.007662555,0.005306514,21,100
Market-Adjusted Model,11403,10/22/2012,-0.005451692,0.039467305,0.036780271,21,100
Market-Adjusted Model,11404,10/22/2012,-0.06575893,-0.024834361,-0.023526967,21,100
Market-Adjusted Model,11407,10/22/2012,-0.061244731,-0.019979444,-0.019012768,21,100
Market-Adjusted Model,11442,10/22/2012,-0.060779061,-0.018406818,-0.018547098,21,100
Market-Adjusted Model,11478,10/22/2012,-0.163350824,-0.123167712,-0.121118861,21,100
Market-Adjusted Model,11481,10/22/2012,-0.227864052,-0.199705807,-0.185632089,21,100
Market-Adjusted Model,11499,10/22/2012,0.023784852,0.074439485,0.066016815,21,100
Market-Adjusted Model,11505,10/22/2012,-0.024650116,0.01886684,0.017581848,21,100
Market-Adjusted Model,11506,10/22/2012,0.003681541,0.047776475,0.045913504,21,100
Market-Adjusted Model,11513,10/22/2012,-0.0671642,0.024697919,-0.024932237,21,100
Market-Adjusted Model,11533,10/22/2012,-0.065382856,-0.018654286,-0.023150893,21,100
Market-Adjusted Model,11547,10/22/2012,-0.06685237,-0.024865664,-0.024620407,21,100
Market-Adjusted Model,11552,10/22/2012,-0.096276041,-0.05615415,-0.054044078,21,100
Market-Adjusted Model,11565,10/22/2012,-0.047271485,-0.004089365,-0.005039522,21,100
Market-Adjusted Model,11581,10/22/2012,-0.024781816,0.019715744,0.017450147,21,100
Market-Adjusted Model,11587,10/22/2012,-0.140240341,-0.105432821,-0.098008378,21,100
Market-Adjusted Model,11593,10/22/2012,0.052238746,0.121223757,0.094470709,21,100
Market-Adjusted Model,11599,10/22/2012,-0.123717421,-0.083380151,-0.081485458,21,100
Market-Adjusted Model,11600,10/22/2012,0.015243149,0.060657994,0.057475112,21,100
Market-Adjusted Model,11618,10/22/2012,-0.030376824,0.017276854,0.011855139,21,100
Market-Adjusted Model,11628,10/22/2012,-0.040000026,0.003121033,0.002231937,21,100
Market-Adjusted Model,11638,10/22/2012,-0.056230323,-0.012635868,-0.01399836,21,100
Market-Adjusted Model,11641,10/22/2012,-0.09108222,-0.049654317,-0.048850257,21,100
Market-Adjusted Model,11644,10/22/2012,-0.140504351,-0.100486172,-0.098272388,21,100
Market-Adjusted Model,11648,10/22/2012,0.017625622,0.060476807,0.059857585,21,100
Market-Adjusted Model,11652,10/22/2012,0.026053118,0.070541322,0.068285081,21,100
Market-Adjusted Model,11654,10/22/2012,-0.004800035,0.038298506,0.037431928,21,100
Market-Adjusted Model,11664,10/22/2012,-0.134630386,-0.071860879,-0.092398423,21,100
Market-Adjusted Model,11674,10/22/2012,-0.019943945,0.022847972,0.022288018,21,100
Market-Adjusted Model,11691,10/22/2012,0.013231441,0.059745947,0.055463404,21,100
Market-Adjusted Model,11701,10/22/2012,-0.009488484,0.034191326,0.032743479,21,100
Market-Adjusted Model,11703,10/22/2012,-0.129493482,-0.090822591,-0.087261518,21,100
Market-Adjusted Model,11707,10/22/2012,-0.215490833,-0.174873432,-0.17325887,21,100
Market-Adjusted Model,11731,10/22/2012,-0.042119579,0.001504371,0.000112384,21,100
Market-Adjusted Model,11748,10/22/2012,-0.030275944,0.015777271,0.011956019,21,100
Market-Adjusted Model,11750,10/22/2012,-0.113300502,-0.06753948,-0.071068539,21,100
Market-Adjusted Model,11752,10/22/2012,-0.193759446,-0.16824424,-0.151527483,21,100
Market-Adjusted Model,11762,10/22/2012,0.048011854,0.09327823,0.090243817,21,100
Market-Adjusted Model,11775,10/22/2012,-0.108998166,-0.066139703,-0.066766203,21,100
Market-Adjusted Model,11781,10/22/2012,0.03108811,0.105504648,0.073320073,21,100
Market-Adjusted Model,11786,10/22/2012,-0.117101013,-0.07824091,-0.07486905,21,100
Market-Adjusted Model,11790,10/22/2012,-0.006535981,0.037547064,0.035695982,21,100
Market-Adjusted Model,11803,10/22/2012,-0.021472377,0.027086075,0.020759587,21,100
Market-Adjusted Model,11809,10/22/2012,0.214502736,0.253543053,0.256734699,21,100
Market-Adjusted Model,11814,10/22/2012,-0.034946861,0.008192384,0.007285102,21,100
Market-Adjusted Model,11825,10/22/2012,0.042089973,0.094483369,0.084321937,21,100
Market-Adjusted Model,11839,10/22/2012,-0.014699277,0.034862212,0.027532686,21,100
Market-Adjusted Model,11844,10/22/2012,-0.109101086,-0.071351783,-0.066869123,21,100
Market-Adjusted Model,11845,10/22/2012,-0.059669759,-0.01774264,-0.017437796,21,100
Market-Adjusted Model,11850,10/22/2012,-0.041058915,0.001655223,0.001173048,21,100
Market-Adjusted Model,11884,10/22/2012,-0.01766013,0.028594573,0.024571833,21,100
Market-Adjusted Model,11891,10/22/2012,-0.045540752,-0.000463142,-0.003308789,21,100
Market-Adjusted Model,11896,10/22/2012,0.029147159,0.075285405,0.071379122,21,100
Market-Adjusted Model,11955,10/22/2012,-0.004056136,0.039077779,0.038175828,21,100
Market-Adjusted Model,11969,10/22/2012,-0.020853009,0.023221656,0.021378954,21,100
Market-Adjusted Model,11972,10/22/2012,-0.054634858,-0.010608531,-0.012402895,21,100
Market-Adjusted Model,11976,10/22/2012,-0.052145783,-0.009657731,-0.00991382,21,100
Market-Adjusted Model,11979,10/22/2012,-0.00772751,0.036064138,0.034504453,21,100
Market-Adjusted Model,11980,10/22/2012,-0.015867076,0.028282657,0.026364888,21,100
Market-Adjusted Model,11984,10/22/2012,-0.024846977,0.018775606,0.017384986,21,100
Market-Adjusted Model,11986,10/22/2012,-0.007580095,0.035620657,0.034651868,21,100
Market-Adjusted Model,11988,10/22/2012,-0.02219352,0.021286585,0.020038443,21,100
Market-Adjusted Model,11989,10/22/2012,-0.005523936,0.037600999,0.036708027,21,100
Market-Adjusted Model,11990,10/22/2012,-0.007693581,0.037936975,0.034538382,21,100
Market-Adjusted Model,11992,10/22/2012,-0.115785235,-0.076782654,-0.073553272,21,100
Market-Adjusted Model,11993,10/22/2012,0.327272781,0.346342416,0.369504744,21,100
Market-Adjusted Model,11995,10/22/2012,-0.038416089,0.004921482,0.003815874,21,100
Market-Adjusted Model,11996,10/22/2012,0.002661027,0.045033056,0.04489299,21,100
Market-Adjusted Model,11999,10/22/2012,-0.175551456,-0.138032101,-0.133319493,21,100
Market-Adjusted Model,12007,10/22/2012,-0.277741204,-0.226280887,-0.235509241,21,100
Market-Adjusted Model,12008,10/22/2012,0.08892027,0.131706052,0.131152233,21,100
Market-Adjusted Model,12009,10/22/2012,-0.058918925,-0.013874319,-0.016686962,21,100
Market-Adjusted Model,12011,10/22/2012,0.034406151,0.07912084,0.076638114,21,100
Market-Adjusted Model,12014,10/22/2012,0.019607825,0.06313924,0.061839788,21,100
Market-Adjusted Model,12015,10/22/2012,-0.005054402,0.037895797,0.037177561,21,100
Market-Adjusted Model,12017,10/22/2012,-0.28634359,-0.064137562,-0.244111627,21,100
Market-Adjusted Model,12018,10/22/2012,0.293103405,0.317485913,0.335335368,21,100
Market-Adjusted Model,12021,10/22/2012,0.011039549,0.054356423,0.053271513,21,100
Market-Adjusted Model,12023,10/22/2012,-0.267123267,-0.222985691,-0.224891303,21,100
Market-Adjusted Model,12025,10/22/2012,-0.064120521,-0.022533264,-0.021888558,21,100
Market-Adjusted Model,12026,10/22/2012,-0.047046501,0.004987018,-0.004814538,21,100
Market-Adjusted Model,12027,10/22/2012,-0.122580609,-0.084617291,-0.080348645,21,100
Market-Adjusted Model,12030,10/22/2012,-0.125807664,-0.058137504,-0.083575701,21,100
Market-Adjusted Model,12034,10/22/2012,-0.039138969,0.003059566,0.003092994,21,100
Market-Adjusted Model,12035,10/22/2012,-0.015101084,0.027239361,0.027130879,21,100
Market-Adjusted Model,12036,10/22/2012,-0.045643142,-0.001970664,-0.003411179,21,100
Market-Adjusted Model,12038,10/22/2012,-0.055350586,-0.008233966,-0.013118623,21,100
Market-Adjusted Model,12039,10/22/2012,-0.008073752,0.034580535,0.034158212,21,100
Market-Adjusted Model,12043,10/22/2012,0.01451668,0.046019118,0.045930897,16,100
Market-Adjusted Model,12047,10/22/2012,-0.074098518,-0.031990606,-0.031866554,21,100
Market-Adjusted Model,12049,10/22/2012,-0.181773918,-0.149124511,-0.139541955,21,100
Market-Adjusted Model,12051,10/22/2012,-0.178247707,-0.149024127,-0.136015744,21,100
Market-Adjusted Model,12052,10/22/2012,-0.010402803,0.034080341,0.03182916,21,100
Market-Adjusted Model,12054,10/22/2012,-0.058510626,-0.015221518,-0.016278663,21,100
Market-Adjusted Model,12056,10/22/2012,-0.070175482,-0.015405666,-0.027943519,21,100
Market-Adjusted Model,12057,10/22/2012,-0.141327588,-0.10288704,-0.099095625,21,100
Market-Adjusted Model,12059,10/22/2012,0.002994677,0.045337004,0.04522664,21,100
Market-Adjusted Model,12060,10/22/2012,-0.086072733,-0.046137553,-0.04384077,21,100
Market-Adjusted Model,12062,10/22/2012,-0.09148294,-0.052096288,-0.049250977,21,100
Market-Adjusted Model,12064,10/22/2012,0.000600104,0.042901162,0.042832067,21,100
Market-Adjusted Model,12065,10/22/2012,0.003404463,0.045797689,0.045636426,21,100
Market-Adjusted Model,12066,10/22/2012,-0.027464252,0.01497546,0.014767711,21,100
Market-Adjusted Model,12068,10/22/2012,-0.141618496,-0.104625114,-0.099386533,21,100
Market-Adjusted Model,12070,10/22/2012,0.00935723,0.052439674,0.051589193,21,100
Market-Adjusted Model,12072,10/22/2012,0.022321445,0.066117257,0.064553408,21,100
Market-Adjusted Model,12073,10/22/2012,-0.033792383,0.009141195,0.00843958,21,100
Market-Adjusted Model,12075,10/22/2012,0.0075937,0.049927965,0.049825663,21,100
Market-Adjusted Model,12076,10/22/2012,0.063739798,0.106875399,0.105971761,21,100
Market-Adjusted Model,12078,10/22/2012,-0.148809533,-0.106808372,-0.10657757,21,100
Market-Adjusted Model,12080,10/22/2012,-0.005333329,0.038946326,0.036898634,21,100
Market-Adjusted Model,12082,10/22/2012,-0.188701895,-0.136991669,-0.146469931,21,100
Market-Adjusted Model,12084,10/22/2012,0.005142369,0.066619452,0.047374332,21,100
Market-Adjusted Model,12085,10/22/2012,-0.11051215,-0.066398848,-0.068280187,21,100
Market-Adjusted Model,12088,10/22/2012,-0.083809532,-0.041191108,-0.041577569,21,100
Market-Adjusted Model,12089,10/22/2012,-0.11782605,-0.079095836,-0.075594087,21,100
Market-Adjusted Model,12090,10/22/2012,-0.102473486,-0.060540812,-0.060241523,21,100
Market-Adjusted Model,12093,10/22/2012,-0.176319696,-0.146470771,-0.134087733,21,100
Market-Adjusted Model,12097,10/22/2012,0.049136773,0.101996979,0.091368736,21,100
Market-Adjusted Model,12098,10/22/2012,-0.000400811,0.042435843,0.041831152,21,100
Market-Adjusted Model,12103,10/22/2012,0.00444069,0.047039174,0.046672653,21,100
Market-Adjusted Model,12105,10/22/2012,0.003527303,0.046677919,0.045759266,21,100
Market-Adjusted Model,12106,10/22/2012,-0.003436422,0.039455124,0.038795542,21,100
Market-Adjusted Model,12109,10/22/2012,0.003372129,0.046373164,0.045604092,21,100
Market-Adjusted Model,12149,10/22/2012,-0.356494868,-0.263781939,-0.314262905,21,100
Market-Adjusted Model,12166,10/22/2012,-0.009433954,0.037342766,0.032798009,21,100
Market-Adjusted Model,12169,10/22/2012,-0.195273488,-0.151104651,-0.153041525,21,100
Market-Adjusted Model,12173,10/22/2012,-0.215189869,-0.194258271,-0.172957906,21,100
Market-Adjusted Model,12175,10/22/2012,-0.030348663,0.014742445,0.0118833,21,100
Market-Adjusted Model,12189,10/22/2012,-0.002217645,0.043559862,0.040014318,21,100
Market-Adjusted Model,12190,10/22/2012,-0.115938207,-0.072292149,-0.073706244,21,100
Market-Adjusted Model,12209,10/22/2012,-0.072510832,-0.029877279,-0.030278869,21,100
Market-Adjusted Model,12211,10/22/2012,0.029563335,0.077886712,0.071795298,21,100
Market-Adjusted Model,12217,10/22/2012,-0.097759641,-0.056827119,-0.055527678,21,100
Market-Adjusted Model,12219,10/22/2012,0.073256774,0.115693999,0.115488737,21,100
Market-Adjusted Model,12226,10/22/2012,-0.059459465,-0.004256009,-0.017227502,21,100
Market-Adjusted Model,12248,10/22/2012,0.036029392,0.082287396,0.078261355,21,100
Market-Adjusted Model,12266,10/22/2012,-0.101265875,0.015497311,-0.059033912,21,100
Market-Adjusted Model,12287,10/22/2012,0.005060085,0.048114878,0.047292048,21,100
Market-Adjusted Model,12288,10/22/2012,-0.032276536,0.011170844,0.009955428,21,100
Market-Adjusted Model,12289,10/22/2012,0.008966676,0.051306151,0.051198639,21,100
Market-Adjusted Model,12290,10/22/2012,0.015026027,0.057464839,0.05725799,21,100
Market-Adjusted Model,12291,10/22/2012,-0.056217643,-0.007648861,-0.01398568,21,100
Market-Adjusted Model,12292,10/22/2012,-0.024156492,0.018780003,0.018075472,21,100
Market-Adjusted Model,12293,10/22/2012,-0.000520301,0.047240702,0.041711662,21,100
Market-Adjusted Model,12294,10/22/2012,-0.046389686,-0.004512472,-0.004157723,21,100
Market-Adjusted Model,12295,10/22/2012,-0.037082265,0.005296643,0.005149698,21,100
Market-Adjusted Model,12296,10/22/2012,-0.037069379,0.005581049,0.005162584,21,100
Market-Adjusted Model,12297,10/22/2012,-0.036995956,0.005483902,0.005236007,21,100
Market-Adjusted Model,12301,10/22/2012,-0.034194085,0.008298329,0.008037878,21,100
Market-Adjusted Model,12302,10/22/2012,-0.016017262,0.027182033,0.026214701,21,100
Market-Adjusted Model,12303,10/22/2012,-0.010585932,0.032650091,0.031646031,21,100
Market-Adjusted Model,12304,10/22/2012,-0.012389822,0.03086475,0.029842141,21,100
Market-Adjusted Model,12305,10/22/2012,-0.043205254,-0.001039663,-0.000973291,21,100
Market-Adjusted Model,12306,10/22/2012,0.004711862,0.047161928,0.046943825,21,100
Market-Adjusted Model,12307,10/22/2012,-0.096989949,-0.027890478,-0.054757986,21,100
Market-Adjusted Model,12308,10/22/2012,-0.092251374,-0.052222296,-0.050019411,21,100
Market-Adjusted Model,12309,10/22/2012,0.031821056,0.075127173,0.074053019,21,100
Market-Adjusted Model,12310,10/22/2012,6.288135622,3.414857929,6.330367585,21,100
Market-Adjusted Model,12312,10/22/2012,-0.265616481,-0.258967245,-0.223384518,21,100
Market-Adjusted Model,12313,10/22/2012,-0.035036766,0.007323085,0.007195197,21,100
Market-Adjusted Model,12314,10/22/2012,-0.048788717,-0.006999441,-0.006556754,21,100
Market-Adjusted Model,12315,10/22/2012,-0.035475392,0.007020091,0.006756571,21,100
Market-Adjusted Model,12316,10/22/2012,-0.042040661,6.13849E-05,0.000191302,21,100
Market-Adjusted Model,12317,10/22/2012,-0.046193686,-0.0038716,-0.003961723,21,100
Market-Adjusted Model,12318,10/22/2012,-0.043270972,-0.000840375,-0.001039009,21,100
Market-Adjusted Model,12321,10/22/2012,-0.04836987,-0.006128155,-0.006137907,21,100
Market-Adjusted Model,12322,10/22/2012,-0.020635336,0.02175346,0.021596627,21,100
Market-Adjusted Model,12323,10/22/2012,0.050141978,0.092670961,0.092373941,21,100
Market-Adjusted Model,12324,10/22/2012,0.178861811,0.222928786,0.221093774,21,100
Market-Adjusted Model,12325,10/22/2012,-0.081176483,-0.021616292,-0.03894452,21,100
Market-Adjusted Model,12326,10/22/2012,-0.055599669,-0.013618587,-0.013367706,21,100
Market-Adjusted Model,12329,10/22/2012,-0.043821211,-0.001223238,-0.001589247,21,100
Market-Adjusted Model,12330,10/22/2012,-0.144027286,-0.109355278,-0.101795322,21,100
Market-Adjusted Model,12331,10/22/2012,-0.012494494,0.030225188,0.029737469,21,100
Market-Adjusted Model,12332,10/22/2012,-0.0248472,0.019750635,0.017384763,21,100
Market-Adjusted Model,12333,10/22/2012,-0.039877262,0.003753515,0.002354701,21,100
Market-Adjusted Model,12334,10/22/2012,0.014065624,0.062816621,0.056297587,21,100
Market-Adjusted Model,12337,10/22/2012,0.016971292,0.06149007,0.059203255,21,100
Market-Adjusted Model,12338,10/22/2012,-0.078787881,-0.037023399,-0.036555918,21,100
Market-Adjusted Model,12339,10/22/2012,0.097619123,0.141515389,0.139851086,21,100
Market-Adjusted Model,12340,10/22/2012,-0.100000002,-0.056277223,-0.057768039,21,100
Market-Adjusted Model,12341,10/22/2012,-0.03885981,0.003179042,0.003372153,21,100
Market-Adjusted Model,12342,10/22/2012,-0.026386634,0.017427853,0.015845329,21,100
Market-Adjusted Model,12345,10/22/2012,0.001898227,0.049554815,0.04413019,21,100
Market-Adjusted Model,12347,10/22/2012,0.498870659,0.477714118,0.541102622,21,100
Market-Adjusted Model,12348,10/22/2012,-0.005702059,0.045802574,0.036529904,21,100
Market-Adjusted Model,12349,10/22/2012,-0.104147471,-0.062815133,-0.061915508,21,100
Market-Adjusted Model,12350,10/22/2012,-0.328271063,-0.330424194,-0.2860391,21,100
Market-Adjusted Model,12352,10/22/2012,0.00408998,0.057434539,0.046321943,21,100
Market-Adjusted Model,12353,10/22/2012,-0.037343339,0.008616208,0.004888624,21,100
Market-Adjusted Model,12355,10/22/2012,-0.02674775,0.016479344,0.015484213,21,100
Market-Adjusted Model,12356,10/22/2012,-0.014108387,0.034177196,0.028123576,21,100
Market-Adjusted Model,12357,10/22/2012,0.150943494,0.23185954,0.193175457,21,100
Market-Adjusted Model,12358,10/22/2012,0.057971037,0.155612074,0.100203001,21,100
Market-Adjusted Model,12359,10/22/2012,0.046511626,0.094701532,0.088743589,21,100
Market-Adjusted Model,12360,10/22/2012,-0.320652191,-0.324600025,-0.278420228,21,100
Market-Adjusted Model,12362,10/22/2012,0.039675666,0.083564602,0.081907629,21,100
Market-Adjusted Model,12363,10/22/2012,0.104084907,0.146842296,0.14631687,21,100
Market-Adjusted Model,12364,10/22/2012,-0.093650816,-0.039101353,-0.051418853,21,100
Market-Adjusted Model,12365,10/22/2012,0.343495931,0.362536235,0.385727894,21,100
Market-Adjusted Model,12366,10/22/2012,0.035660036,0.083701045,0.077891999,21,100
Market-Adjusted Model,12367,10/22/2012,0.136363615,0.182675163,0.178595578,21,100
Market-Adjusted Model,12368,10/22/2012,0.014168895,0.057511467,0.056400858,21,100
Market-Adjusted Model,12369,10/22/2012,0.009274249,0.059159967,0.051506212,21,100
Market-Adjusted Model,12370,10/22/2012,-0.072447848,-0.029967407,-0.030215885,21,100
Market-Adjusted Model,12371,10/22/2012,-0.035600762,0.007689269,0.006631201,21,100
Market-Adjusted Model,12372,10/22/2012,-0.108050342,-0.070205939,-0.065818379,21,100
Market-Adjusted Model,12373,10/22/2012,-0.036275047,0.007390819,0.005956916,21,100
Market-Adjusted Model,12374,10/22/2012,-0.180154133,-0.146814969,-0.13792217,21,100
Market-Adjusted Model,12375,10/22/2012,-0.06792284,-0.026096232,-0.025690877,21,100
Market-Adjusted Model,12376,10/22/2012,-0.010050208,0.033190616,0.032181755,21,100
Market-Adjusted Model,12377,10/22/2012,0.029411736,0.077002867,0.071643699,21,100
Market-Adjusted Model,12379,10/22/2012,0.007708611,0.050161873,0.049940574,21,100
Market-Adjusted Model,12380,10/22/2012,-0.096385524,-0.057107949,-0.05415356,21,100
Market-Adjusted Model,12381,10/22/2012,0.001616586,0.044044359,0.043848549,21,100
Market-Adjusted Model,12382,10/22/2012,-0.162011157,-0.124359525,-0.119779194,21,100
Market-Adjusted Model,12383,10/22/2012,-0.160000021,-0.11749081,-0.117768057,21,100
Market-Adjusted Model,12384,10/22/2012,0.022311773,0.065620673,0.064543736,21,100
Market-Adjusted Model,12385,10/22/2012,-0.026058604,0.017590763,0.016173359,21,100
Market-Adjusted Model,12388,10/22/2012,-0.056701038,-0.008765158,-0.014469075,21,100
Market-Adjusted Model,12389,10/22/2012,-0.183423899,-0.147481652,-0.141191936,21,100
Market-Adjusted Model,12390,10/22/2012,-0.142011835,-0.107541675,-0.099779872,21,100
Market-Adjusted Model,12391,10/22/2012,-0.113525118,-0.069768386,-0.071293155,21,100
Market-Adjusted Model,12392,10/22/2012,-0.199395727,-0.171333811,-0.157163763,21,100
Market-Adjusted Model,12397,10/22/2012,0.141552481,0.193474898,0.183784444,21,100
Market-Adjusted Model,12398,10/22/2012,-0.025889944,0.017164108,0.016342019,21,100
Market-Adjusted Model,12399,10/22/2012,-0.109890112,-0.061691742,-0.067658148,21,100
Market-Adjusted Model,12400,10/22/2012,-0.047538767,-0.0041914,-0.005306804,21,100
Market-Adjusted Model,12401,10/22/2012,0.199999989,0.316268374,0.222038799,5,100
Market-Adjusted Model,12402,10/22/2012,0.02020202,0.188383914,0.062433983,21,100
Market-Adjusted Model,12403,10/22/2012,0.036792393,0.08043001,0.079024356,21,100
Market-Adjusted Model,12405,10/22/2012,-0.036202192,0.011515166,0.006029771,21,100
Market-Adjusted Model,12406,10/22/2012,0.064055637,0.115108222,0.1062876,21,100
Market-Adjusted Model,12409,10/22/2012,-0.002361329,0.039956703,0.039870634,21,100
Market-Adjusted Model,12410,10/22/2012,0.004280514,0.049415728,0.046512477,21,100
Market-Adjusted Model,12411,10/22/2012,0.240888863,0.265791519,0.283120826,21,100
Market-Adjusted Model,12412,10/22/2012,0.017673406,0.060543399,0.059905369,21,100
Market-Adjusted Model,12413,10/22/2012,-0.274193525,-0.261147342,-0.231961562,21,100
Market-Adjusted Model,12431,10/22/2012,0.038811266,0.081825647,0.081043229,21,100
Market-Adjusted Model,12437,10/22/2012,-0.130300728,-0.091944976,-0.088068765,21,100
Market-Adjusted Model,12438,10/22/2012,0.003934129,0.046266547,0.046166092,21,100
Market-Adjusted Model,12439,10/22/2012,-0.157894712,-0.122461072,-0.115662749,21,100
Market-Adjusted Model,12440,10/22/2012,-0.053571409,-0.010301727,-0.011339446,21,100
Market-Adjusted Model,12442,10/22/2012,0.104547353,0.178443433,0.146779316,21,100
Market-Adjusted Model,12443,10/22/2012,-0.164846945,-0.100725041,-0.122614982,21,100
Market-Adjusted Model,12444,10/22/2012,-0.135255012,-0.096787278,-0.093023048,21,100
Market-Adjusted Model,12445,10/22/2012,-0.082532893,-0.041952048,-0.04030093,21,100
Market-Adjusted Model,12446,10/22/2012,-0.058394201,-0.014193757,-0.016162238,21,100
Market-Adjusted Model,12447,10/22/2012,-0.018439117,0.029805538,0.023792847,21,100
Market-Adjusted Model,12448,10/22/2012,0.01416327,0.05757741,0.056395234,21,100
Market-Adjusted Model,12449,10/22/2012,0.012486303,0.055899124,0.054718266,21,100
Market-Adjusted Model,12450,10/22/2012,-0.065995439,-0.024351719,-0.023763476,21,100
Market-Adjusted Model,12451,10/22/2012,-0.061855609,-0.019019602,-0.019623646,21,100
Market-Adjusted Model,12452,10/22/2012,-0.112359513,-0.068435645,-0.07012755,21,100
Market-Adjusted Model,12453,10/22/2012,-0.003525011,0.038774261,0.038706952,21,100
Market-Adjusted Model,12454,10/22/2012,-0.125925977,-0.084540058,-0.083694014,21,100
Market-Adjusted Model,12455,10/22/2012,0.088965469,0.145680451,0.131197432,21,100
Market-Adjusted Model,12457,10/22/2012,-0.019323669,0.023692819,0.022908295,21,100
Market-Adjusted Model,12460,10/22/2012,-0.00138339,0.042089216,0.040848573,21,100
Market-Adjusted Model,12461,10/22/2012,-0.064742442,-0.023600808,-0.022510479,21,100
Market-Adjusted Model,12462,10/22/2012,-0.00808174,0.034442806,0.034150223,21,100
